frame,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16
280,319.63238525390625,121.17245483398438,323.5230712890625,109.739013671875,306.6089782714844,108.72481536865234,322.64453125,114.29606628417969,269.6739807128906,111.21593475341797,333.9871826171875,176.86767578125,247.26870727539062,158.83518981933594,386.3008728027344,126.65675354003906,271.0638427734375,79.00898742675781,386.15673828125,45.64441680908203,301.52215576171875,0.0,332.35504150390625,348.0506896972656,273.96185302734375,340.4014587402344,351.56573486328125,354.3533935546875,282.25927734375,317.399658203125,404.1678771972656,360.0,347.02520751953125,315.9576110839844
281,319.0645751953125,121.60227966308594,322.3765563964844,110.81922912597656,306.6107482910156,109.3137435913086,320.2879638671875,116.4254150390625,270.02569580078125,112.34080505371094,332.6180725097656,179.86962890625,245.56842041015625,161.3599395751953,385.4435119628906,127.14057922363281,266.6703796386719,78.70646667480469,384.6639404296875,48.49341583251953,296.66510009765625,0.0,331.83184814453125,347.6436462402344,273.8028869628906,339.862060546875,352.56915283203125,353.2956237792969,282.4742736816406,315.9687805175781,401.8955383300781,360.0,344.1886901855469,314.2138671875
282,319.32257080078125,121.0638427734375,321.059814453125,109.62931823730469,306.726318359375,109.70262145996094,317.8667907714844,115.40769958496094,271.1279296875,114.19286346435547,332.3045349121094,178.832763671875,247.04464721679688,160.8082733154297,381.2128601074219,127.14276123046875,261.2553405761719,75.20062255859375,376.4278564453125,48.0989990234375,297.6560974121094,0.0,338.1712341308594,344.7010498046875,277.5848083496094,337.68115234375,356.841552734375,349.61688232421875,264.7327575683594,317.26025390625,411.9915771484375,360.0,310.6651306152344,312.1915283203125
283,319.4980163574219,121.02487182617188,320.6290588378906,109.11979675292969,305.9958190917969,109.95327758789062,317.0626220703125,115.36265563964844,269.632080078125,116.20513916015625,333.3238220214844,180.8812255859375,244.19827270507812,165.37811279296875,379.4750061035156,125.45834350585938,255.4613037109375,78.29461669921875,374.767578125,47.9208984375,294.4519958496094,0.0,339.8369140625,346.9884948730469,277.2710876464844,340.97430419921875,359.03985595703125,346.5151672363281,263.58160400390625,312.99310302734375,415.91387939453125,360.0,310.9562072753906,306.60919189453125
284,318.8009948730469,121.09962463378906,319.662109375,108.65338134765625,305.2500915527344,109.71803283691406,315.71612548828125,114.53445434570312,268.45654296875,115.79948425292969,331.809814453125,181.62881469726562,243.4115447998047,165.74267578125,378.27593994140625,125.1673583984375,255.4718780517578,76.0091552734375,373.26519775390625,46.78208923339844,294.12567138671875,0.0,340.2129821777344,349.04095458984375,277.5438232421875,343.09039306640625,360.6839599609375,342.1840515136719,260.98223876953125,309.06878662109375,423.2642822265625,360.0,308.728515625,303.3612365722656
285,317.8546447753906,120.08135986328125,320.2838134765625,110.12290954589844,306.1047058105469,109.59994506835938,315.1813659667969,117.65652465820312,270.56146240234375,114.14053344726562,329.0727233886719,173.839599609375,242.43386840820312,156.67738342285156,382.4102783203125,121.10382080078125,251.98609924316406,71.00779724121094,373.9697570800781,46.22694396972656,303.142333984375,1.675445556640625,342.0901184082031,344.296875,279.9664306640625,339.4510498046875,343.13787841796875,353.51708984375,255.4894561767578,332.8681640625,392.27349853515625,360.0,303.4647216796875,324.8175048828125
286,317.3448791503906,120.16314697265625,319.28021240234375,110.20398712158203,305.1916809082031,109.96470642089844,313.87060546875,117.97694396972656,269.007568359375,115.29658508300781,328.0652770996094,174.15597534179688,241.44696044921875,156.9826202392578,381.2698059082031,119.18145751953125,252.24240112304688,68.75323486328125,374.060546875,44.325103759765625,302.7935791015625,0.412109375,339.73712158203125,344.14996337890625,277.4241943359375,338.967041015625,342.58929443359375,355.7591552734375,254.05691528320312,333.4584045410156,391.2826843261719,360.0,299.1432800292969,324.65435791015625
287,317.07623291015625,120.26878356933594,318.918212890625,109.90971374511719,304.86041259765625,109.90486145019531,313.543212890625,117.58390808105469,268.75982666015625,115.42455291748047,328.18670654296875,175.34976196289062,239.8367919921875,159.3852081298828,378.448974609375,119.1044921875,250.03939819335938,70.90763854980469,372.97930908203125,45.41828918457031,303.2021484375,0.0,340.58111572265625,345.2915954589844,277.03765869140625,340.65631103515625,344.5157775878906,356.76934814453125,250.893310546875,333.32891845703125,397.1002197265625,360.0,297.61920166015625,323.02142333984375
288,316.8274230957031,120.53288269042969,319.1583251953125,109.68367004394531,303.291259765625,110.14468383789062,315.279052734375,118.01896667480469,264.777099609375,117.49713134765625,327.6210632324219,176.90069580078125,237.38693237304688,164.20762634277344,375.8226013183594,117.32040405273438,249.0669708251953,75.89613342285156,368.140869140625,45.07823181152344,293.333984375,0.0,336.7221374511719,345.0626220703125,273.10223388671875,341.4597473144531,347.03338623046875,348.267822265625,258.59454345703125,321.8326110839844,402.15521240234375,360.0,317.2969970703125,309.08551025390625
289,315.9971618652344,121.08419799804688,318.14752197265625,110.3128662109375,302.4930114746094,110.86930847167969,314.0779113769531,118.72782897949219,264.0055847167969,118.49014282226562,325.93548583984375,178.1201934814453,236.45449829101562,164.9025421142578,374.07891845703125,118.31729125976562,248.9859161376953,74.95431518554688,366.32403564453125,45.02128601074219,291.0668029785156,0.0,332.3310241699219,345.4844970703125,269.24945068359375,341.5356750488281,345.5207824707031,350.0235595703125,257.41766357421875,322.74212646484375,402.028076171875,360.0,315.8211975097656,310.14068603515625
290,314.84771728515625,121.26033020019531,317.0323181152344,110.50653076171875,301.0252990722656,111.4056396484375,313.39569091796875,119.30094909667969,262.9205322265625,119.94204711914062,325.1223449707031,179.474365234375,235.75228881835938,166.09906005859375,374.3519592285156,118.37680053710938,249.1271514892578,73.718017578125,368.0626220703125,44.8519287109375,291.56402587890625,0.0,327.97125244140625,346.61334228515625,265.32684326171875,342.560302734375,343.4244384765625,347.6704406738281,258.0514831542969,319.84759521484375,400.1695556640625,360.0,317.9294738769531,306.744873046875
291,313.7161865234375,122.14324951171875,317.3656005859375,112.65283966064453,300.154541015625,111.6915283203125,314.2295837402344,122.56085205078125,260.67236328125,119.56190490722656,320.35589599609375,179.64776611328125,234.23760986328125,164.8037567138672,373.3040771484375,122.77000427246094,250.09274291992188,80.18618774414062,371.476318359375,46.81761169433594,284.9935302734375,0.0,316.00750732421875,344.64154052734375,256.5270690917969,340.0481872558594,338.2365417480469,357.89056396484375,268.5832824707031,329.3514709472656,384.7216796875,360.0,330.53289794921875,310.19940185546875
292,313.18280029296875,122.86616516113281,316.94317626953125,113.07856750488281,299.3426818847656,111.71631622314453,313.4671630859375,122.62969970703125,257.6417541503906,118.55204772949219,318.7574768066406,179.8903350830078,230.3875732421875,164.109375,369.169189453125,123.68618774414062,250.2298126220703,80.08008575439453,370.2945556640625,45.21025085449219,282.74993896484375,0.0,318.0900573730469,347.47711181640625,257.2864074707031,342.45648193359375,341.3605651855469,359.73541259765625,270.1025390625,327.0201416015625,392.6787414550781,360.0,339.4979248046875,305.80426025390625
293,312.4229736328125,123.07731628417969,315.89990234375,113.3934097290039,298.4012756347656,112.23675537109375,312.4429626464844,122.86834716796875,256.52142333984375,119.30728149414062,317.9602966308594,179.08966064453125,230.81985473632812,161.90286254882812,369.9378662109375,125.07565307617188,250.13705444335938,76.60358428955078,370.57275390625,45.567848205566406,278.399169921875,0.0,316.5819396972656,348.1878662109375,256.0467834472656,342.495849609375,341.3573913574219,360.0,270.6089782714844,329.0696716308594,392.7343444824219,360.0,337.60040283203125,307.6807556152344
294,311.86785888671875,123.20582580566406,314.9927978515625,113.36354064941406,297.37030029296875,112.53076171875,311.5062255859375,122.92837524414062,254.71438598632812,120.0836181640625,317.59991455078125,180.05471801757812,228.8094482421875,161.4666290283203,368.2908630371094,125.69854736328125,246.54217529296875,74.5200424194336,369.224853515625,44.94758605957031,277.05853271484375,0.0,315.78466796875,348.77960205078125,253.84271240234375,342.4320068359375,341.09173583984375,360.0,266.3772277832031,328.6950378417969,394.8936767578125,360.0,331.0239562988281,308.451904296875
295,311.1293029785156,122.90902709960938,315.64453125,114.915771484375,297.93792724609375,112.36186218261719,312.95806884765625,126.22184753417969,257.2178649902344,119.29376220703125,317.4560852050781,179.71795654296875,228.7771453857422,158.73193359375,366.69232177734375,124.585693359375,246.2445526123047,73.37171936035156,368.9538879394531,42.435508728027344,274.9643859863281,0.0,314.7359619140625,347.92431640625,253.30543518066406,340.5948486328125,344.16156005859375,360.0,271.5537414550781,326.07440185546875,395.54193115234375,360.0,342.7763671875,307.2608337402344
296,310.5308532714844,122.32046508789062,313.3503112792969,113.77203369140625,297.3798828125,112.15821838378906,309.03961181640625,123.98439025878906,256.7933349609375,119.27964782714844,315.36968994140625,179.94189453125,227.76222229003906,159.84071350097656,366.32073974609375,122.75167846679688,242.59152221679688,72.07046508789062,368.139404296875,42.17494201660156,273.13214111328125,0.0,313.03271484375,348.9507141113281,252.951416015625,341.9469909667969,341.2032470703125,360.0,271.9367980957031,330.29937744140625,395.35321044921875,360.0,341.553955078125,307.9167785644531
297,309.47210693359375,121.163818359375,311.4722595214844,113.05592346191406,296.95684814453125,111.66278076171875,306.42376708984375,123.39346313476562,258.34716796875,119.40629577636719,314.8323974609375,179.09642028808594,228.7107696533203,159.53915405273438,366.90203857421875,121.33642578125,241.08749389648438,72.36048126220703,366.36669921875,42.894126892089844,273.5333251953125,0.0,310.6088562011719,347.6340026855469,251.23919677734375,340.4334716796875,340.33929443359375,360.0,269.89385986328125,332.6663513183594,394.027587890625,360.0,335.0391540527344,307.2291564941406
298,309.304931640625,120.958984375,310.4734191894531,112.51161193847656,297.375,111.58680725097656,304.1678771972656,121.67613220214844,259.3642883300781,118.58694458007812,312.8580017089844,177.527587890625,228.89962768554688,158.55177307128906,367.1678466796875,120.58026123046875,239.5532989501953,71.202880859375,364.3646240234375,44.052642822265625,272.9403076171875,0.0,307.5900573730469,347.2793273925781,249.8389434814453,340.384765625,335.70416259765625,360.0,269.03070068359375,336.98626708984375,393.4561462402344,360.0,335.953125,306.4478759765625
299,309.4949951171875,121.19866943359375,310.5359191894531,112.49847412109375,296.946533203125,111.95398712158203,304.4295959472656,121.96316528320312,258.553955078125,119.90133666992188,313.12518310546875,179.34890747070312,227.25428771972656,161.31472778320312,366.113037109375,119.03759765625,237.14959716796875,72.86834716796875,362.1619873046875,43.313499450683594,279.9780578613281,0.0,306.9898376464844,346.3134460449219,248.4988555908203,340.2167053222656,337.1951904296875,360.0,270.3914794921875,333.802978515625,393.3717956542969,360.0,335.8013916015625,306.2396545410156
300,309.1508483886719,121.35134887695312,310.1981506347656,112.6534652709961,296.7161865234375,112.04728698730469,303.97412109375,122.31314086914062,258.40753173828125,120.00601196289062,312.6552734375,180.3038787841797,225.722900390625,161.89895629882812,365.80535888671875,118.84272766113281,234.68276977539062,72.68152618408203,361.5411376953125,42.08582305908203,281.64984130859375,0.06243896484375,306.53753662109375,347.09918212890625,247.5604248046875,341.201416015625,337.5263977050781,360.0,270.2222900390625,334.7091979980469,394.71746826171875,360.0,336.7183837890625,308.5692138671875
301,309.335205078125,121.2410888671875,310.3132019042969,112.57669830322266,296.6941833496094,112.14710998535156,303.94830322265625,122.58738708496094,258.6452331542969,120.8656005859375,313.0596923828125,180.46844482421875,224.7097625732422,164.04200744628906,364.6971435546875,116.30863952636719,231.8456268310547,74.50907897949219,361.5946044921875,41.405418395996094,281.3947448730469,0.0,306.4197998046875,346.43994140625,247.1678466796875,341.4398193359375,337.622314453125,360.0,271.4801330566406,334.0077209472656,393.4240417480469,360.0,339.28851318359375,306.1119689941406
302,308.8777160644531,120.21662902832031,309.1540832519531,111.43605041503906,296.5841979980469,111.19083404541016,301.9806213378906,120.95126342773438,259.1482238769531,119.64183044433594,312.8382568359375,179.39901733398438,224.5740509033203,162.568603515625,364.1437683105469,116.45823669433594,230.5160369873047,72.46308898925781,361.1621398925781,41.319358825683594,277.96282958984375,0.0,306.9280700683594,345.60125732421875,248.08665466308594,340.2388916015625,337.1419372558594,360.0,271.0765075683594,332.95257568359375,394.75927734375,360.0,338.00897216796875,306.5956115722656
303,308.8091125488281,119.42018127441406,308.2593078613281,110.05482482910156,296.1814880371094,110.58473205566406,300.3804931640625,119.17979431152344,258.85394287109375,119.75296020507812,312.6278076171875,179.98214721679688,224.22543334960938,163.60948181152344,364.01593017578125,116.39152526855469,229.36257934570312,71.39115905761719,360.88739013671875,40.07005310058594,277.71240234375,0.0,306.5491638183594,346.9583435058594,248.15869140625,341.86114501953125,336.8776550292969,360.0,272.294677734375,331.7084045410156,398.32550048828125,360.0,339.2913513183594,306.69390869140625
304,308.1502380371094,118.44758605957031,306.77130126953125,108.67138671875,295.5891418457031,109.81493377685547,297.8939208984375,117.61021423339844,258.3643798828125,119.48851013183594,311.50616455078125,180.48846435546875,223.3103485107422,165.72450256347656,363.09515380859375,114.0609130859375,227.7668914794922,72.37759399414062,360.17413330078125,38.60265350341797,274.0450744628906,0.0,308.2125549316406,346.6279296875,250.88465881347656,342.2393798828125,335.4427490234375,360.0,271.9741516113281,324.76531982421875,402.08868408203125,360.0,341.72283935546875,304.07513427734375
305,306.5585021972656,117.54664611816406,304.95855712890625,108.026611328125,294.28497314453125,109.304931640625,296.32391357421875,116.54112243652344,258.08099365234375,118.57809448242188,311.80810546875,177.87420654296875,224.33078002929688,161.70993041992188,362.51165771484375,114.14240264892578,229.29798889160156,69.65705108642578,356.77679443359375,36.81596374511719,274.68524169921875,3.1968841552734375,309.33673095703125,343.3782653808594,252.39561462402344,337.86846923828125,331.65252685546875,359.7187805175781,269.7429504394531,323.0548400878906,397.7427673339844,360.0,337.9859619140625,306.5345458984375
306,306.11962890625,117.24128723144531,303.99005126953125,107.71784973144531,293.5308837890625,109.40172576904297,295.03411865234375,116.30903625488281,257.62261962890625,119.4263916015625,311.60736083984375,178.05819702148438,224.95199584960938,161.34390258789062,362.1293029785156,114.73796844482422,228.0242919921875,68.49567413330078,355.89056396484375,37.264373779296875,277.30645751953125,6.262969970703125,308.83123779296875,342.8592529296875,252.46090698242188,337.0399169921875,329.5989990234375,359.89984130859375,269.6055603027344,323.38592529296875,394.49688720703125,360.0,333.562744140625,306.8355407714844
307,305.6004943847656,116.97993469238281,303.01373291015625,107.42971801757812,292.57598876953125,109.6455078125,293.87518310546875,116.63322448730469,257.181396484375,121.28237915039062,312.2496337890625,179.7693634033203,225.02218627929688,164.38565063476562,362.5853271484375,114.29396057128906,223.9827880859375,68.90818786621094,354.82891845703125,39.93946838378906,273.08575439453125,6.30596923828125,310.08648681640625,345.0235595703125,253.9247283935547,339.668701171875,329.128173828125,360.0,271.0936584472656,324.641845703125,393.5053405761719,360.0,334.44537353515625,305.16925048828125
308,304.4713134765625,115.78477478027344,301.5865783691406,106.38534545898438,290.9637451171875,109.25923919677734,292.8792724609375,115.56426239013672,256.2943115234375,121.91952514648438,312.24200439453125,176.71533203125,225.61671447753906,161.48199462890625,361.7682189941406,114.44450378417969,223.40756225585938,67.52693939208984,354.603271484375,40.37895202636719,277.0447692871094,7.1579742431640625,308.6551818847656,342.185546875,252.584228515625,336.962158203125,327.1291809082031,360.0,272.5804443359375,330.1424560546875,390.0035705566406,360.0,333.32904052734375,308.50946044921875
309,303.7162780761719,115.3557357788086,300.7698974609375,105.86611938476562,290.2010803222656,108.84561157226562,291.9757080078125,115.08375549316406,255.6654052734375,121.68550109863281,311.4441833496094,176.19656372070312,225.16583251953125,161.50411987304688,361.4814453125,112.5687255859375,221.32940673828125,65.47249603271484,353.8421325683594,40.36750793457031,274.4101867675781,2.62005615234375,307.84112548828125,342.5549011230469,251.74661254882812,337.5609130859375,325.3809509277344,360.0,269.95263671875,331.3613586425781,387.30364990234375,360.0,329.3634948730469,307.79730224609375
310,303.16937255859375,115.15876007080078,300.0941162109375,105.53717803955078,289.4230651855469,108.33659362792969,290.99237060546875,115.11825561523438,254.11865234375,121.44737243652344,310.4084777832031,178.1943359375,223.03732299804688,163.6859588623047,359.70849609375,111.64111328125,219.07391357421875,65.9019775390625,353.21112060546875,39.6884765625,270.9440002441406,2.3117523193359375,308.5093688964844,344.1451721191406,251.99693298339844,339.2764892578125,328.2295837402344,360.0,270.276123046875,327.11322021484375,389.93719482421875,360.0,329.1487731933594,304.80548095703125
311,302.2736511230469,114.52283477783203,299.0758972167969,105.03767395019531,288.7857360839844,107.64950561523438,289.5604248046875,114.967041015625,254.1219940185547,121.06906127929688,309.6482849121094,178.65469360351562,222.30572509765625,164.80970764160156,359.25860595703125,110.46587371826172,214.64920043945312,66.02438354492188,353.5921630859375,40.195945739746094,259.0068359375,0.0,307.9105529785156,346.0539245605469,251.94845581054688,341.15185546875,328.4540710449219,360.0,271.1858825683594,325.57733154296875,390.29144287109375,360.0,331.3550720214844,299.87615966796875
312,301.49542236328125,114.12425231933594,297.91815185546875,104.79144287109375,288.2199401855469,107.35832214355469,287.7976989746094,115.06468963623047,253.9859619140625,121.12590026855469,309.0127868652344,179.74838256835938,222.09283447265625,165.0629119873047,359.00506591796875,110.80259704589844,213.914306640625,64.38027954101562,353.9142761230469,40.563758850097656,254.27468872070312,0.0,307.82769775390625,348.47039794921875,252.42877197265625,342.86480712890625,327.5375671386719,360.0,271.2206115722656,325.2756652832031,391.3061218261719,360.0,332.1259765625,298.483642578125
313,300.3377380371094,112.98694610595703,296.5916442871094,103.75041198730469,286.9646301269531,106.80988311767578,286.9843444824219,114.02714538574219,254.0471649169922,121.30596923828125,309.353759765625,177.85760498046875,223.32855224609375,163.52908325195312,357.90740966796875,108.50272369384766,212.87677001953125,62.740142822265625,353.338134765625,39.33289337158203,247.85984802246094,2.28704833984375,307.3821105957031,347.37310791015625,252.34141540527344,341.4576416015625,326.5246887207031,360.0,269.736083984375,325.113525390625,391.77215576171875,360.0,328.9639892578125,299.5130615234375
314,299.69830322265625,112.01896667480469,296.06390380859375,102.72514343261719,286.3100280761719,105.88493347167969,286.778564453125,112.55079650878906,253.1565399169922,120.00018310546875,308.24871826171875,174.33071899414062,223.05955505371094,161.48431396484375,356.73541259765625,105.21469116210938,211.87046813964844,65.03894805908203,353.6940612792969,38.73414611816406,246.4417724609375,8.72430419921875,306.8875732421875,343.705322265625,251.69725036621094,338.3046875,324.59661865234375,360.0,266.3882751464844,329.62078857421875,389.0442199707031,360.0,323.4478454589844,301.73724365234375
315,299.6250305175781,111.83056640625,295.66363525390625,102.38662719726562,286.1666564941406,105.59666442871094,285.6380615234375,112.37669372558594,252.11814880371094,120.00398254394531,306.56658935546875,175.40220642089844,222.114013671875,163.85693359375,356.1387634277344,103.57115936279297,210.02655029296875,65.3416976928711,352.7032470703125,37.82325744628906,240.23944091796875,5.690643310546875,306.7652282714844,344.989501953125,252.34246826171875,340.3048095703125,323.7416687011719,360.0,265.8785400390625,331.4395751953125,387.33245849609375,360.0,321.3580627441406,305.8550109863281
316,298.145263671875,110.44076538085938,294.54620361328125,101.28384399414062,284.8385314941406,104.37339782714844,285.0173645019531,111.86978149414062,251.30120849609375,119.11782836914062,305.6400451660156,174.64805603027344,221.28704833984375,164.0266571044922,354.66632080078125,100.95751953125,209.1460723876953,65.84451293945312,352.8248291015625,36.328330993652344,237.88705444335938,5.1461334228515625,307.20037841796875,344.03564453125,252.78561401367188,339.83428955078125,323.184326171875,360.0,263.84100341796875,331.3000793457031,386.97515869140625,360.0,320.61968994140625,307.299072265625
317,298.07452392578125,110.55120086669922,294.83538818359375,101.19587707519531,284.9309387207031,104.14651489257812,285.715576171875,111.04208374023438,251.22267150878906,117.79586791992188,305.5371398925781,172.93817138671875,221.04776000976562,162.34036254882812,354.2906799316406,100.71600341796875,208.16754150390625,66.53021240234375,351.54400634765625,36.65715026855469,233.84506225585938,7.6286468505859375,307.85784912109375,344.07684326171875,253.39625549316406,339.90142822265625,323.2822570800781,360.0,264.8771057128906,332.08880615234375,388.0876770019531,360.0,324.84130859375,308.3377685546875
318,298.4552001953125,110.59353637695312,294.8577880859375,101.3585433959961,285.061279296875,104.470947265625,285.3203125,111.69485473632812,250.95664978027344,118.89744567871094,304.9271240234375,174.0693817138672,221.31625366210938,163.65953063964844,354.0882873535156,100.42733001708984,206.99310302734375,66.03617858886719,351.52294921875,35.84819793701172,231.5303955078125,5.818359375,307.962890625,345.62994384765625,254.23135375976562,341.6894226074219,322.82464599609375,360.0,266.6629638671875,330.84381103515625,385.3702392578125,360.0,325.2557373046875,307.1621398925781
319,298.48150634765625,110.86459350585938,294.9136962890625,101.41009521484375,285.2491760253906,104.49991607666016,285.4725341796875,111.46742248535156,251.3753204345703,118.41416931152344,305.213623046875,174.24244689941406,222.09986877441406,163.4452362060547,353.75750732421875,99.09756469726562,207.1839599609375,65.32030487060547,351.50537109375,32.93438720703125,230.850830078125,8.381759643554688,311.0208740234375,347.32794189453125,257.1082763671875,343.2310485839844,324.4758605957031,360.0,264.4518127441406,330.625,389.6905822753906,360.0,322.0208435058594,310.32171630859375
320,299.0550231933594,110.54349517822266,295.72613525390625,100.96471405029297,285.641845703125,104.18504333496094,286.6988830566406,110.60865783691406,251.01840209960938,117.54327392578125,305.10174560546875,172.4901123046875,221.4853515625,161.25595092773438,353.132568359375,97.88862609863281,207.74143981933594,63.57939147949219,351.46905517578125,30.124237060546875,231.89218139648438,7.7089080810546875,310.41534423828125,346.0221862792969,256.3874206542969,341.9835205078125,322.4793395996094,360.0,265.1330871582031,326.8184509277344,388.2958984375,360.0,326.941162109375,308.8523254394531
321,298.82257080078125,109.95902252197266,295.1563415527344,100.6269302368164,285.22454833984375,104.10725402832031,285.99566650390625,110.20986938476562,250.19712829589844,117.79203796386719,304.37506103515625,169.81539916992188,220.81298828125,159.27586364746094,352.1095886230469,97.39912414550781,205.44480895996094,66.71893310546875,352.2764587402344,29.161346435546875,228.75108337402344,15.704635620117188,309.5440368652344,340.75408935546875,255.3974609375,336.9417724609375,321.02325439453125,360.0,264.66021728515625,327.7716064453125,385.55596923828125,360.0,324.0058898925781,308.97735595703125
322,298.6029052734375,108.99633026123047,294.7651062011719,99.38750457763672,284.8704833984375,103.17984008789062,285.89971923828125,108.30918884277344,250.1587371826172,116.41819763183594,304.9049987792969,166.838134765625,221.71023559570312,155.1663818359375,350.9710693359375,95.89280700683594,205.72918701171875,61.446197509765625,351.924560546875,26.66552734375,231.4270477294922,12.674102783203125,311.66815185546875,339.354736328125,256.8774108886719,335.1689147949219,322.35540771484375,360.0,262.4866027832031,327.1911315917969,388.3939514160156,360.0,318.84381103515625,310.7758483886719
323,297.5278015136719,107.27325439453125,294.2107238769531,97.98690795898438,283.6421203613281,101.84495544433594,286.4017333984375,107.29362487792969,249.4623565673828,115.49756622314453,304.544677734375,164.0398712158203,221.42051696777344,153.0608367919922,348.3831481933594,93.32083129882812,204.98611450195312,60.918418884277344,352.24578857421875,25.293930053710938,230.57315063476562,11.932266235351562,311.2767639160156,336.39190673828125,256.23040771484375,332.68609619140625,321.89862060546875,360.0,261.7335510253906,327.30279541015625,387.33087158203125,360.0,319.25665283203125,311.39178466796875
324,296.7439880371094,105.73668670654297,293.2403259277344,97.02830505371094,282.6291198730469,101.04391479492188,285.5423889160156,107.32365417480469,248.75799560546875,116.15304565429688,304.0660095214844,162.98410034179688,221.00083923339844,152.8426055908203,347.7415466308594,91.46321105957031,202.77206420898438,63.318214416503906,353.82635498046875,23.238113403320312,224.92489624023438,18.228897094726562,309.939697265625,334.7760009765625,255.0770263671875,331.16455078125,321.32611083984375,360.0,263.1905212402344,328.4700927734375,385.1723937988281,360.0,319.97381591796875,310.85565185546875
325,296.1124267578125,105.1476821899414,292.1757507324219,96.37992095947266,281.92645263671875,100.81696319580078,284.2635803222656,106.486083984375,248.48191833496094,116.26942443847656,303.6513671875,161.86053466796875,221.16494750976562,151.26263427734375,347.63848876953125,90.29894256591797,201.47262573242188,60.69886779785156,353.1626892089844,21.703231811523438,222.99415588378906,19.6624755859375,308.22979736328125,334.269287109375,253.72393798828125,330.24493408203125,318.2947692871094,360.0,261.61810302734375,328.9375915527344,382.73553466796875,360.0,316.78106689453125,311.8770751953125
326,295.6136169433594,104.84783935546875,291.6101989746094,96.05207061767578,281.2923583984375,100.60353088378906,283.9138488769531,106.02680206298828,248.1075439453125,116.2479248046875,304.1092529296875,161.5867919921875,220.55966186523438,150.82945251464844,345.82830810546875,90.71989440917969,201.5608673095703,60.208251953125,350.2087097167969,22.670852661132812,222.2164306640625,20.033523559570312,307.52606201171875,333.85235595703125,252.409912109375,329.3878479003906,319.030517578125,360.0,261.42742919921875,325.9289245605469,384.8695068359375,360.0,317.8626403808594,307.6730041503906
327,294.5901794433594,105.85067749023438,294.04486083984375,97.9757080078125,281.2344970703125,100.90575408935547,288.5382995605469,108.3962173461914,246.2843780517578,113.5640640258789,299.2214050292969,155.54690551757812,218.1441192626953,142.69985961914062,340.4583435058594,89.87641906738281,207.7572479248047,54.241050720214844,341.82440185546875,30.799728393554688,224.73236083984375,19.496047973632812,301.4797058105469,328.273681640625,246.01132202148438,324.0692138671875,310.308837890625,357.8642578125,253.5159149169922,324.90618896484375,378.632080078125,360.0,324.99273681640625,307.0835876464844
328,294.2620849609375,106.06156921386719,293.3876953125,98.16972351074219,281.0913391113281,100.9254150390625,287.296630859375,108.61064147949219,245.9689483642578,113.3851547241211,298.7351989746094,157.2329864501953,217.10818481445312,143.16427612304688,340.6968688964844,91.7328109741211,208.25889587402344,53.51979064941406,342.6762390136719,29.815032958984375,222.40512084960938,18.059524536132812,301.2593994140625,328.95257568359375,245.72988891601562,324.08502197265625,313.0828857421875,356.6796875,254.5830841064453,321.63818359375,383.9249267578125,360.0,326.64544677734375,305.1841735839844
329,294.624755859375,108.02754211425781,293.45147705078125,100.07186889648438,281.79534912109375,102.48640441894531,286.5596923828125,110.07066345214844,246.09617614746094,114.1392822265625,297.20361328125,159.55682373046875,215.27828979492188,145.0039825439453,338.96551513671875,92.7796401977539,207.59249877929688,54.822662353515625,341.4324951171875,29.406982421875,220.53285217285156,18.33148193359375,297.83331298828125,328.8470458984375,242.34274291992188,323.7255859375,315.4712219238281,358.1376037597656,254.26817321777344,321.62939453125,388.0967712402344,360.0,325.11785888671875,306.3017578125
330,293.8223876953125,107.67442321777344,292.3475341796875,99.80316162109375,281.0484924316406,102.534912109375,285.3255310058594,109.6859130859375,246.14370727539062,114.58606719970703,296.10272216796875,158.40550231933594,216.15257263183594,143.73826599121094,336.65643310546875,94.19842529296875,208.69046020507812,53.942344665527344,339.2352294921875,32.65727233886719,223.71580505371094,18.545791625976562,295.9922790527344,327.88507080078125,241.18746948242188,322.787109375,314.35296630859375,360.0,253.34146118164062,326.3423767089844,388.7998046875,360.0,322.0551452636719,308.526611328125
331,292.4668884277344,108.12197875976562,291.39093017578125,100.21776580810547,281.05731201171875,102.79231262207031,284.08929443359375,110.27228546142578,248.42327880859375,114.00957489013672,298.65179443359375,156.8472137451172,215.2567901611328,144.9336395263672,337.853759765625,87.09761047363281,206.6710205078125,56.54209899902344,337.88494873046875,23.158126831054688,223.0493927001953,21.887741088867188,304.5994873046875,331.6878662109375,245.86695861816406,327.18719482421875,312.03179931640625,360.0,234.82254028320312,326.43896484375,390.4525146484375,360.0,304.2882385253906,312.2476806640625
332,293.39959716796875,108.78018188476562,291.8743896484375,100.80931091308594,280.476318359375,103.52503967285156,284.8152770996094,110.98886108398438,245.9322967529297,115.93946838378906,296.4723815917969,161.1814727783203,214.0482177734375,145.57696533203125,333.9012451171875,97.09457397460938,207.20021057128906,55.74285888671875,336.7000732421875,32.31535339355469,231.92117309570312,19.224365234375,294.9034423828125,329.6504211425781,238.64718627929688,324.2430419921875,315.711181640625,360.0,252.1324462890625,322.6236877441406,391.13641357421875,360.0,321.4466857910156,304.513427734375
